Sample,GRF_real,GRF_predito,Resíduo
8020,0.877267914738638,115.4826,-114.6053
8021,0,131.6554,-131.6554
8022,329.249494758964,529.6513,-200.4018
8023,328.837671947948,431.7922,-102.9545
8024,320.014624447256,326.1096,-6.094964
8025,339.432731058136,293.7744,45.65832
8026,325.827437510471,357.7374,-31.90993
8027,339.72138783386,352.7068,-12.98546
8028,329.83601858495,257.3207,72.51531
8029,317.339121692192,280.2077,37.13145
8030,344.19696767909,278.7147,65.48231
8031,342.072022194151,278.9619,63.11017
8032,363.845504492613,279.2757,84.56978
8033,382.979478525439,281.223,101.7565
8034,246.358922118143,335.0413,-88.68237
8035,153.733593775904,349.4749,-195.7413
8036,5.77596362717236,179.4944,-173.7185
8037,0,116.7866,-116.7866
8038,0,92.93333,-92.93333
8039,0,94.09557,-94.09557
8040,0,122.4732,-122.4732
8041,0,112.5609,-112.5609
8042,243.514868166707,412.9816,-169.4668
8043,694.537492155734,469.6888,224.8487
8044,434.031115910458,306.0594,127.9717
8045,710.770826124078,576.172,134.5988
8046,653.160162721305,577.9025,75.2577
8047,407.713354311035,333.5032,74.21018
8048,0,103.7297,-103.7297
8049,737.680200987168,570.837,166.8432
8050,514.318316558384,324.765,189.5533
8051,34.6919204227441,70.69061,-35.99869
8052,3,64.67297,-61.67297
8053,0,44.80654,-44.80654
8054,187.48776670286,154.1582,33.32953
8055,414.808787532761,411.2785,3.530315
8056,559.16693642893,588.1614,-28.99444
8057,750.940963167906,543.5321,207.4089
8058,682.252131348095,529.556,152.6961
8059,919.069170541688,718.7042,200.3649
8060,866.990184241447,660.4327,206.5575
8061,0,71.42447,-71.42447
8062,0,105.5329,-105.5329
8063,58.2054449666648,200.5378,-142.3324
8064,730.447125633347,437.6706,292.7765
8065,678.576993185573,430.9324,247.6446
8066,741.037122004869,448.566,292.4711
8067,543.187383325066,219.916,323.2713
8068,349.930545075237,157.1037,192.8268
8069,14.1553119660102,75.84711,-61.6918
8070,0,116.8864,-116.8864
8071,279.995006181404,434.0333,-154.0383
8072,410.333467318916,559.1376,-148.8042
8073,619.521567281385,511.6368,107.8847
8074,776.178337310911,511.7948,264.3835
8075,629.205422264518,344.8223,284.3831
8076,0,101.7836,-101.7836
8077,0,80.08905,-80.08905
8078,1.73372427525464e-11,138.1441,-138.1441
8079,725.285919958972,511.9555,213.3304
8080,618.355947824917,545.1067,73.24926
8081,887.98127721068,634.3227,253.6586
8082,370.445197888256,299.6299,70.81535
8083,289.420665618687,79.58302,209.8376
8084,302.923968881881,120.4424,182.4816
8085,270.527058986493,271.1057,-0.5785929
8086,283.031836366907,271.8628,11.16904
8087,286.366184460549,239.5279,46.83826
8088,267.108427164565,247.4321,19.6763
8089,248.309363310094,280.659,-32.34966
8090,270.780784311924,280.9739,-10.19315
8091,254.123269584683,281.0989,-26.97561
8092,266.589224910477,281.1894,-14.6002
8093,271.824395819248,280.8325,-9.008093
8094,190.342810468162,281.3361,-90.99325
8095,230.013353424412,281.468,-51.45463
8096,482.232994999375,283.2726,198.9604
8097,582.45855570772,285.2968,297.1618
8098,726.460931382943,291.8923,434.5686
8099,792.03146710486,306.5394,485.4921
8100,878.761853883739,385.7997,492.9621
8101,826.812973828243,385.8841,440.9289
8102,9.66377645083082,199.3947,-189.7309
8103,0,213.5976,-213.5976
8104,2.04869454542916,252.2809,-250.2322
8105,148.65610710401,362.8741,-214.218
8106,619.334257118576,656.4566,-37.12235
8107,675.720121653091,566.1379,109.5822
8108,734.262339117342,592.8536,141.4088
8109,775.342320218949,604.8686,170.4737
8110,921.155887603653,707.8363,213.3196
8111,549.847408569101,212.157,337.6904
8112,0,129.9321,-129.9321
8113,519.922807702117,484.0409,35.88195
8114,733.005899551881,482.0808,250.9251
8115,744.883092922535,457.8915,286.9915
8116,649.678398522449,443.5958,206.0826
8117,600.566165953718,456.1261,144.4401
8118,732.356594203248,449.7835,282.5731
8119,6.7158095464606,93.35443,-86.63862
8120,0,100.5614,-100.5614
8121,0,54.46498,-54.46498
8122,788.006433913002,728.0858,59.92068
8123,729.115290572364,589.4512,139.6641
8124,913.264021279477,736.6668,176.5972
8125,529.393296872992,193.0768,336.3165
8126,0,57.43447,-57.43447
8127,758.111732762132,647.5131,110.5987
8128,692.396054275196,599.6803,92.71576
8129,809.982647050938,605.3609,204.6217
8130,0,140.1225,-140.1225
8131,0,36.86058,-36.86058
8132,785,532.7922,252.2078
8133,789.818571842755,511.4979,278.3206
8134,681.671846607371,502.0888,179.5831
8135,953.731797030917,534.6212,419.1106
8136,827.7403301538,400.0828,427.6575
8137,68.8819287873468,54.50499,14.37694
8138,0.323353768475556,100.0084,-99.68507
8139,0,15.72441,-15.72441
8140,803.897090692658,539.6182,264.2789
8141,703.359403213339,503.5127,199.8467
8142,791.414572550235,509.7091,281.7055
8143,873.971179978616,505.6471,368.3241
8144,933,502.9846,430.0154
8145,3.67037108971505,106.3003,-102.6299
8146,0,10.32115,-10.32115
8147,0,44.34163,-44.34163
8148,281.094792346926,498.0378,-216.9431
8149,287.216045648354,384.9381,-97.72206
8150,261.079093724816,319.0914,-58.01231
8151,303.783822378813,221.3472,82.43662
8152,285.831853224479,240.6572,45.17464
8153,302.674729872336,306.0292,-3.354506
8154,307.557553458705,269.9417,37.61581
8155,380.404855382769,271.2438,109.1611
8156,387.496910054644,269.0909,118.406
8157,41.0084483747232,220.5057,-179.4972
8158,2.8421709430404e-13,84.94778,-84.94778
8159,1.0721097081879,84.99095,-83.91884
8160,0,107.5288,-107.5288
8161,0,116.4247,-116.4247
8162,43.523408188824,136.4045,-92.88107
8163,673.585194362493,386.5904,286.9948
8164,658.714733771302,392.0871,266.6277
8165,750.015755266302,433.4154,316.6004
8166,143.317313744145,213.0215,-69.70415
8167,0.763673288237101,204.4148,-203.6512
8168,0,40.44704,-40.44704
8169,765.044915565141,617.6542,147.3907
8170,650.629902810416,545.6298,105.0001
8171,13.2605149092729,63.81646,-50.55594
8172,521.036232113533,601.2753,-80.23904
8173,641.324575960032,605.4951,35.82952
8174,684.317193606671,540.8978,143.4194
8175,630.72457399516,558.1411,72.58346
8176,130.863881947629,83.07515,47.78873
8177,13.2222255393239,110.0639,-96.84169
8178,0,49.49596,-49.49596
8179,621.6172647381,526.6459,94.97133
8180,785.554797897416,533.4763,252.0785
8181,805.398330967361,546.2173,259.1811
8182,3.23439053317998e-11,125.5483,-125.5483
8183,640.826518161492,535.0569,105.7696
8184,525.735588305757,322.6059,203.1297
8185,234.293421329808,121.1441,113.1493
8186,6,109.6506,-103.6506
8187,3,86.48093,-83.48093
8188,0,89.02605,-89.02605
8189,0,50.80205,-50.80205
8190,0,134.8071,-134.8071
8191,750.01761586307,518.4193,231.5983
8192,640.846361484113,475.5651,165.2812
8193,716.605678107888,475.1345,241.4712
8194,822.550046901811,411.7587,410.7913
8195,694.348393944713,364.8554,329.493
8196,505.826797578029,205.1324,300.6944
8197,33.1317417832767,90.60428,-57.47254
8198,7.98144385616831,86.71645,-78.735
8199,0,175.1552,-175.1552
8200,0,96.09085,-96.09085
8201,0.221493711532105,87.79916,-87.57767
8202,198.599542953929,279.0098,-80.41029
8203,682.361819660598,548.3649,133.9969
8204,711.987608560179,527.0337,184.9539
8205,698.149227844285,523.5247,174.6245
8206,786.71583527392,497.9942,288.7216
8207,864.626721029979,483.7359,380.8908
8208,446.462645811895,250.7616,195.701
8209,0,90.53,-90.53
8210,354.717801787721,200.9597,153.7581
8211,328.845726894743,273.8429,55.00286
8212,330.369308444416,292.0709,38.29839
8213,351.234221187737,286.0995,65.1347
8214,318.570744649058,293.0432,25.52756
8215,321.508401048555,244.8875,76.62087
8216,341.748203342233,296.8595,44.88871
8217,354.035168412191,296.7568,57.27833
8218,271.709860980875,296.1216,-24.41169
8219,614.539777434175,308.0286,306.5112
8220,701.776401372403,310.9563,390.8201
8221,745.327127882564,313.8696,431.4575
8222,752.785322686079,321.114,431.6713
8223,927.272065284766,336.1786,591.0935
8224,913.607785331226,407.9494,505.6584
8225,635.747152938405,352.4302,283.317
8226,0,121.5431,-121.5431
8227,0,85.82452,-85.82452
8228,0,55.58294,-55.58294
8229,0,45.81734,-45.81734
8230,741.498743306774,586.6736,154.8251
8231,691.829985560125,546.6077,145.2223
8232,703.442688125842,604.5267,98.91602
8233,888.164715078993,606.7213,281.4435
8234,965.856169550001,649.1531,316.703
8235,936.558740072676,617.2434,319.3153
8236,155.018915547064,174.3809,-19.36199
8237,0.0712032183432143,95.59763,-95.52642
8238,0,79.69566,-79.69566
8239,748.580534442941,722.8251,25.7554
8240,782.780279100576,674.0772,108.7031
8241,810.765034131938,668.0728,142.6923
8242,708.039569125716,646.6936,61.34597
8243,454.165257022701,341.0676,113.0977
8244,0.0665202279344612,89.80815,-89.74163
8245,777.268367093794,544.2961,232.9723
8246,813.847828728088,528.6193,285.2286
8247,827.784267428825,492.3038,335.4805
8248,626.165662448143,487.1747,138.991
8249,529.760936258747,249.7383,280.0226
8250,767.430069276115,550.8388,216.5913
